"Joseph Mellot Tronsec, Pouilly Fume AOC (D)",SB-FR-1_05,SB-FR-B-1_05,B,France>Loirevalley>PouillyFumeAOC>,SauvignonBlanc_1/_/_,"约瑟夫米罗甘藤白, 普伊芙美AOC (D)","Joseph Mellot Tronsec, Pouilly Fume AOC (D)",White Wine,2013,,,,,,,
MALESAN AOC Bordeaux Blanc,SB-FR-1_06,SB-FR-A-1_06,A,France>Bordeaux>,Sauvignonblanc_/semillon_/_,马利尚波尔多干白葡萄酒,MALESAN AOC Bordeaux Blanc,White Wine,2013,12.00%,,,,,,
Les Hauts de La Gaffeliere Bordeaux Blanc,SB-FR-1_07,SB-FR-A-1_07,A,France>Bordeaux>AOCBordeaux>,Sauvignonblanc_/semillon_/_,上嘉芙利干白,Les Hauts de La Gaffeliere ,White Wine,2014,,,,,,,
LEO de La Gaffeliere Bordeaux Blanc,SB-FR-1_08,SB-FR-A-1_08,A,France>Bordeaux>AOCBordeaux>,Sauvignonblanc_/semillon_/_,嘉芙利庄园波尔多干白葡萄酒,LEO de La Gaffeliere ,White Wine,2014,,,,,,,
CHATEAU HAUT SELVE Blanc,SB-FR-1_09,SB-FR-B-1_09,B,France>Grave>,SauvignonBlanc_0.4-0.6/Semillon_0.5-0.3/SauvignonGris_0.1,欧赛尔堡干白葡萄酒,CHATEAU HAUT SELVE Blanc,White Wine,2013,13.00%,,,,,,
"Oxford Landing Sauvignon Blanc, South Australia",SB-1_01,SB-A-1_01,A,Australia>SouthAustralia>,SauvignonBlanc_1/_/_,牛津园苏维翁白葡萄酒,"Oxford Landing Sauvignon Blanc, South Australia",White Wine,2013,10.50%,2.4,,,,,
Temento Green Südsteiermark,SB-1_02,SB-A-1_02,A,Austria>Südsteiermark>,SauvignonBlanc_0.9/StyrianGrapeVarieties_0.1/_,,Temento Green Südsteiermark,White Wine,2014,11.00%,3,,,,,
Leyda Reserva Sauvignon Blanc,SB-1_03,SB-B-1_03,B,Chile>LeydaValley>,sauvignonblanc_1/_/_,银莱达苏维翁白葡萄酒,Leyda Reserva Sauvignon Blanc,White Wine,2013,12.50%,2.3,,,,,
"Vina Casablanca, Nimbus Estate Sauvignon Blanc",SB-1_04,SB-B-1_04,B,Chile>CasablancaValley>,sauvignonblanc_1/_/_,卡萨布兰卡酒庄，尼博山庄系列 长相思白,"Vina Casablanca, Nimbus Estate Sauvignon Blanc",White Wine,2014,13.80%,,,,,,
Sauvignon blanc Steirische Klassik ,SB-1_05,SB-B-1_05,B,Austria>Südsteiermark>,SauvignonBlanc_1/_/_,,Sauvignon blanc Steirische Klassik ,White Wine,2014,12.00%,2,,,,,
Fosilni Breg Sauvignon Blanc,SB-1_06,SB-B-1_06,B,Slovenia>StajerskaSlovenija>,SauvignonBlanc_1/_/_,,Fosilni Breg Sauvignon Blanc,White Wine,2014,11.50%,2,,,,,
Fosilni Breg Reserve,SB-1_07,SB-B-1_07,B,Slovenia>StajerskaSlovenija>,SauvignonBlanc_1/_/_,,Fosilni Breg Reserve,White Wine,2011,13.00%,3,,,,,
"Ferrari-Carano, Fumé Blanc",SB-1_08,SB-B-1_08,B,USA>California>SonomaCounty>,sauvignonblanc_1/_/_,法拉利卡诺酒庄，富美白,"Ferrari-Carano, Fumé Blanc",White Wine,2013,13.80%,,,,,,
"St Supéry, Estate Sauvignon Blanc",SB-1_09,SB-B-1_09,B,USA>California>NapaValley>,SauvignonBlanc_1/_/_,顶圣酒庄，长相思白,"St Supéry, Estate Sauvignon Blanc",White Wine,2013,13.50%,,,,,,
IL POLLENZA BRIANELLO,SB-1_10,SB-B-1_10,B,Italy>MARCHE>,sauvignonblanc_0.9/trebbiano_0.1/_,布莱诺白葡萄酒,IL POLLENZA BRIANELLO,White Wine,2011,13.50%,,,,,,
Zieregg,SB-1_11,SB-C-1_11,C,Austria>Südsteiermark>,SauvignonBlanc_1/_/_,,Zieregg,White Wine,2013,13.00%,1,,,,,
Voyager Estate Sauvignon Blanc Semillon,SB-1_12,SB-B-1_12,B,Australia>MargaretRiver>,SauvignonBlanc_0.63/Semillon_0.37/_,航海家庄园长相思赛美蓉白,Voyager Estate Sauvignon Blanc Semillon,White Wine,2013,13.00%,,,,,,
Flinders 2013 South Australia Shiraz ,SH-AU-1_01,SH-AU-A-1_01,A,Australia>SouthAustralia>,shiraz_1/_/_,富临发现者南澳西拉子葡萄酒(2013),Flinders 2013 South Australia Shiraz ,Red Wine,2013,14.00%,3.1g/L,,,,,
Rockart Estate Reserve Release Shiraz ,SH-AU-1_02,SH-AU-A-1_02,A,Australia>BarossaValley>,shiraz_1/_/_,洛特庄园（收藏级）希拉赤霞珠干红葡萄酒,Rockart Estate Reserve Release Shiraz ,Red Wine,2012,15.00%,4.4g/l,,,,,
Red Deer Station HomesteadShiraz,SH-AU-1_03,SH-AU-A-1_03,A,Australia>SouthAustralia>,shiraz_1/_/_,"皇鹿驿站
家园系列
西拉子干红葡萄酒",Red Deer Station HomesteadShiraz,Red Wine,2012,14.00%,4.5g/L,,,,,
BETA Northern Shiraz ,SH-AU-1_04,SH-AU-A-1_04,A,Australia>Barossa>,Shiraz_0.86/CS_0.14/_,彼得巴罗萨北部干红葡萄酒,BETA Northern Shiraz ,Red Wine,2013,14.50%,0.6,,,,,
ANGOVE LONG ROW Shiraz,SH-AU-1_05,SH-AU-A-1_05,A,Australia>SouthAustralia>,Shiraz_1/_/_,安戈瓦-朗路-西拉干红葡萄酒 ,ANGOVE LONG ROW Shiraz,Red Wine,2013,14.00%,,,,,,
Taylors Estate Shiraz ,SH-AU-1_06,SH-AU-A-1_06,A,Australia>SouthAustralia>,Shiraz_/_/_,泰勒氏庄园臻选设拉子红葡萄酒,Taylors Estate Shiraz ,,2014,,,,,,,
Tree Line Shiraz Cabernet,SH-AU-1_07,SH-AU-A-1_07,A,Australia>SouthAustralia>,Shiraz_0.8/CabernetSauvignon_0.2,珍宴西拉子伽本力红葡萄酒,,Red Wine,2013,13.00%,,,,,,
Brown Brothers 18 Eighty Nine Shiraz,SH-AU-1_08,SH-AU-A-1_08,A,Australia>,shiraz_1/_/_,布琅兄弟设拉子红葡萄酒,18 Eighty Nine Shiraz,,2013,14.00%,2.8(dry),,,,,
Angelfish Reserve Shiraz,SH-AU-1_09,SH-AU-B-1_09,B,Australia>Riverina>HilltopsHeathcote>,shiraz_1/_/_,天使鱼珍藏西拉红葡萄酒,Angelfish Reserve Shiraz,Red Wine,2012,13.50%,,,,,,
"Red Deer Station Vineyards
Shiraz",SH-AU-1_10,SH-AU-B-1_10,B,Australia>BarossaValley>,shiraz_1/_/_,"皇鹿驿站
葡园系列
西拉子干红葡萄酒","Red Deer Station Vineyards
Shiraz",Red Wine,2012,14.50%,4.6g/L,,,,,
Stella Bella Shiraz,SH-AU-1_11,SH-AU-B-1_11,B,Australia>MargaretRiver>,Shiraz_0.964/Viognier_0.036/_,斯黛拉贝勒酒园西拉红,Stella Bella Shiraz,Red Wine,2009,14.00%,0.4,,,,,
Jacob's Creek Reserve Shiraz Barossa,SH-AU-1_12,SH-AU-B-1_12,B,Australia>SouthAustralia>Barossa>,shiraz_1/_/_,杰卡斯珍藏巴罗萨西拉,Jacob's Creek Reserve Shiraz Barossa,Red Wine,2013,14.50%,0,,,,,
Elgo Estate Shiraz 2010,SH-AU-2_01,SH-AU-B-2_01,B,Australia>VICTORIA>StathbogieRanges>,shiraz_1/_/_,伊谷酒庄西拉干红葡萄酒,Elgo Estate Shiraz 2010,Red Wine,2010,14.00%,,,,,,
2012 Shiraz Victory,SH-AU-2_02,SH-AU-B-2_02,B,Australia>Adelaide>BarossaValley>,shiraz_1/_/_,维多利亚至尊色拉子红葡萄酒,2012 Shiraz Victory,Red Wine,2012,14.50%,,,,,,
Mr. Riggs 'The Gaffer' Shiraz,SH-AU-2_03,SH-AU-B-2_03,B,Australia>McLarenVale>,shiraz_1/_/_,瑞格斯先生嘉菲西拉干红葡萄酒,Mr. Riggs 'The Gaffer' Shiraz,Red Wine,2012,14.50%,2.6g/L,,,,,
Hentley Farm Caretaker Shiraz,SH-AU-2_04,SH-AU-B-2_04,B,Australia>BarossaValley>,shiraz_1/_/_,守护者设拉子,Hentley Farm Caretaker Shiraz,Red Wine,2013,14.80%,,,,,,
GRANT BURGE 5TH GENERATION BAROSSA SHIRAZ 2013 750ml ,SH-AU-2_05,SH-AU-B-2_05,B,Australia>Barossa>Barossa>,shiraz_1/_/_,格兰伯爵第五代巴罗萨设拉子红葡萄酒,GRANT BURGE 5TH GENERATION BAROSSA SHIRAZ 2013 750ml ,Red Wine,2013,14.00%,干型,,,,,
Relly's Shiraz,SH-AU-2_06,SH-AU-B-2_06,B,Australia>SouthAustralia>ClareValley>,shiraz_1/_/_,莱利斯西拉干红葡萄酒,Relly's Shiraz,Red Wine,2012,15.50%,3.3,,,,,
"Coriole, Coriole Estate Grown Shiraz",SH-AU-2_07,SH-AU-B-2_07,B,Australia>McLarenVale>,shiraz_1/_/_,可利庄园，西拉红,"Coriole, Coriole Estate Grown Shiraz",Red Wine,2012,14.00%,,,,,,
TOOLANGI SHIRAZ,SH-AU-2_08,SH-AU-B-2_08,B,Australia>Yarra>DixonsCreek>,Shiraz_1/_/_,图朗吉庄园西拉干红葡萄酒,TOOLANGI SHIRAZ,Red Wine,2010,13.00%,0.31,,,,,
Shottesbrooke Estate Series Shiraz,SH-AU-2_09,SH-AU-B-2_09,B,Australia>SouthAustralia>McLarenVale>,Shiraz_1/_/_,希拉谷庄园西拉红葡萄酒,Shottesbrooke Estate Series Shiraz,Red Wine,2013,14.00%,4.2,,,,,
ANGOVE FAMILY CREST Shiraz,SH-AU-2_10,SH-AU-B-2_10,B,Australia>SouthAustralia>McLarenVale>,Shiraz_1/_/_,安戈瓦-家族勋章西拉干红葡萄酒 ,ANGOVE FAMILY CREST Shiraz,Red Wine,2012,14.00%,,,,,,
Wynns Black Label Shiraz ,SH-AU-2_11,SH-AU-B-2_11,B,Australia>SouthEasternAustralia>,Shiraz_/_/_, 酝思古纳华拉酒庄黑牌设拉子干红葡萄酒,Wynns Black Label Shiraz ,,2012,,,,,,,
Wolf Blass Grey Label Shiraz ,SH-AU-2_12,SH-AU-B-2_12,B,Australia>SouthAustralia>,Shiraz_/_/_,澳大利亚禾富酒园灰牌设拉子干红葡萄酒,Wolf Blass Grey Label Shiraz ,,2012,,,,,,,
Wolf Blass Gold Label Shiraz ,SH-AU-3_01,SH-AU-B-3_01,B,Australia>SouthAustralia>,Shiraz_/_/_,澳大利亚禾富酒园金牌设拉子干红葡萄酒,Wolf Blass Gold Label Shiraz ,,2012,,,,,,,
Leeuwin Siblings Shiraz,SH-AU-3_02,SH-AU-B-3_02,B,Australia>WesternAustralia>,Shiraz_/_/_,澳大利亚露纹酒园兄妹情设拉子干红葡萄酒,Leeuwin Siblings Shiraz,,2011,,,,,,,
"Jim Barry Lodge Hill Shiraz, Clare Valley ",SH-AU-3_03,SH-AU-B-3_03,B,Australia>ClareValley>,Shiraz_1/_/_,金百利庐舍山庄设拉子,"Jim Barry Lodge Hill Shiraz, Clare Valley ",Red Wine,2012,14.00%,,,,,,
"Yalumba Shiraz/Viognier, Eden Valley",SH-AU-3_04,SH-AU-B-3_04,B,Australia>EdenValley>,Shiraz_0.97/Viognier_0.03/_,御兰堡捍卫者设拉子/维安尼亚红葡萄酒,"Yalumba Shiraz/Viognier, Eden Valley",Red Wine,2010,14.00%,,,,,,
"Yalumba Patchwork Barossa Shiraz, Barossa Valley",SH-AU-3_05,SH-AU-B-3_05,B,Australia>BarossaValley>,Shiraz_1/_/_,御兰堡拼布设拉子红葡萄酒,"Yalumba Patchwork Barossa Shiraz, Barossa Valley",Red Wine,2012,,,,,,,
ROLLING Shiraz,SH-AU-3_06,SH-AU-B-3_06,B,Australia>NewSouthWales>OrangeTown>,Shiraz_1/_/_,滚动西拉子红葡萄酒,,Red Wine,2010,13.50%,,,,,,
The Laughing Magpie,SH-AU-3_07,SH-AU-B-3_07,B,Australia>McLarenVale>,Shiraz_/Viognier_/_,,The Laughing Magpie,,2011,14.20%,,,,,,
St Hugo Barossa Shiraz,SH-AU-3_08,SH-AU-C-3_08,C,Australia>SouthAustralia>Barossa>,shiraz_1/_/_,圣雨果巴罗萨西拉,St Hugo Barossa Shiraz,Red Wine,2009,14.20%,0,,,,,
Turners Crossing Shiraz Viognier,SH-AU-3_09,SH-AU-C-3_09,C,Australia>Victoria>VoctoriaBendigo>,shiraz_0.95/viognier_0.05/_,特纳十字庄园设拉子维欧尼红葡萄酒,Turners Crossing Shiraz Viognier,Red Wine,2007,14.30%,0.23,,,,,
Flinders Estate 2012 Barossa Shiraz,SH-AU-3_10,SH-AU-C-3_10,C,Australia>BarossaValley>,shiraz_1/_/_,富临西拉子干红葡萄酒（2012）,Flinders Estate 2012 Barossa Shiraz,Red Wine,2012,15.00%,0.7g/L,,,,,
D Block Reserve Shiraz,SH-AU-3_11,SH-AU-C-3_11,C,Australia>SouthAustralia>McLarenVale>,shiraz_1/_/_,圣勒庄园特选设拉子干红葡萄酒,D Block Reserve Shiraz,Red Wine,2010,14.50%,2.1,,,,,
Soul Growers - Slow Grown,SH-AU-3_12,SH-AU-C-3_12,C,Australia>BarossaValley>,shiraz_1/_/_,天鹅庄灵魂种植者缓酿西拉干红葡萄酒,Soul Growers - Slow Grown,Red Wine,2012,15.00%,0.49g/l,,,,,
Auswan Creek One,SH-AU-4_01,SH-AU-C-4_01,C,Australia>SouthAustralia>,shiraz_1/_/_,天鹅庄一号希拉干红葡萄酒,Auswan Creek One,Red Wine,2013,13.50%,4.4g/l,,,,,
Lindsay Collection - Sumit,SH-AU-4_02,SH-AU-C-4_02,C,Australia>SA>BarossaValley>,shiraz_1/_/_,琳赛典藏系列2011年西拉苏米特葡萄酒,Lindsay Collection - Sumit,Red Wine,2011,14.90%,0.38,,,,,
Dry Land Shiraz Dry Red Wine,SH-AU-4_03,SH-AU-C-4_03,C,Australia>SouthAustralia>ClareValley>,shiraz_1/_/_,莱利斯旱地西拉干红葡萄酒,Dry Land Shiraz Dry Red Wine,Red Wine,2009,15.00%,2.4,,,,,
BETA Centenarian Shiraz,SH-AU-4_04,SH-AU-C-4_04,C,Australia>Barossa>,Shiraz_1/_/_,彼得百年老藤干红葡萄酒,BETA Centenarian Shiraz,Red Wine,2008,14.50%,0.6,,,,,
TOOLANGI ESTATE SHIRAZ,SH-AU-4_05,SH-AU-C-4_05,C,Australia>Yarra>DixonsCreek>,Shiraz_1/_/_,图朗吉庄园西拉干红葡萄酒（酒庄酒）,TOOLANGI ESTATE SHIRAZ,Red Wine,2010,13.50%,<0.1,,,,,
Shottesbrooke Eliza Reserve Shiraz,SH-AU-4_06,SH-AU-C-4_06,C,Australia>SouthAustralia>McLarenVale>,Shiraz_1/_/_,希拉谷伊莉沙收藏西拉红葡萄酒,Shottesbrooke Eliza Reserve Shiraz,Red Wine,2012,14.00%,3.6,,,,,
Taylors St Andrews Shiraz ,SH-AU-4_07,SH-AU-C-4_07,C,Australia>SouthAustralia>,Shiraz_/_/_,泰勒氏圣安设拉子红葡萄酒,Taylors St Andrews Shiraz ,,2012,,,,,,,
"Yalumba Hand Picked Shiraz/Viognier, Eden Valley",SH-AU-4_08,SH-AU-C-4_08,C,Australia>EdenValley>,Shiraz_0.98/Viognier_0.02/_,御兰堡手选设拉子/维安尼亚红葡萄酒,"Yalumba Hand Picked Shiraz/Viognier, Eden Valley",Red Wine,2012,,,,,,,
The Dead Arm,SH-AU-4_09,SH-AU-C-4_09,C,Australia>McLarenVale>,Shiraz_1/_/_,,The Dead Arm,,2011,14.30%,,,,,,
The Aberfeldy,SH-AU-4_10,SH-AU-C-4_10,C,Australia>ClareValley>,Shiraz_/_/_,蒂姆亚当斯酒园艾柏迪红,The Aberfeldy,Red Wine,2010,15.00%,,,,,,
"Red Deer Station Royal Reserve 100
Shiraz",SH-AU-4_11,SH-AU-C-4_11,C,Australia>BarossaValley>,shiraz_1/_/_,"皇鹿驿站
皇家珍藏
100系列
西拉子干红葡萄酒","Red Deer Station Royal Reserve 100
Shiraz",Red Wine,2013,15.00%,0.8g/L,,,,,
Flirt Red Blend California,SHBLD-1_01,SHBLD-A-1_01,A,USA>California>Mendocino>,Syrah_0.55/Carignan_0.2/Tempranillo_0.13/Grenache_0.12,加州年代酒庄迷情红葡萄酒,Flirt Red Blend California,Red Wine,2011,13.50%,,,,,,
Clos des Mures,SHBLD-1_02,SHBLD-B-1_02,B,France>Languedoc>,Shiraz_0.85/Grenache_0.1/Mourvedre_0.05,,Clos des Mures,Red Wine,2013,14.50%,2.1,,,,,
"Gerard Bertrand Parcelle Le Viala, Minervois la Liviniere AOP",SHBLD-1_03,SHBLD-C-1_03,C,France>Languedoc-Roussillon>Languedoc-Roussillon>,Carignan_0.15/Grenache_0.25/Shiraz_0.6,吉哈伯通维拉红葡萄酒,"Gerard Bertrand Parcelle Le Viala, Minervois la Liviniere AOP",Red Wine,2011,14.50%,>1,,,,,
M. Chapoutier Occultum Lapidem,SHBLD-1_04,SHBLD-C-1_04,C,France>LanguedocRoussillon>Roussillon>,syrah_0.6/grenache_0.25/carignan_0.1/mourvedre_0.1/lladonerpelut_,莎普蒂尔奥拉丹干红葡萄酒,M. Chapoutier Occultum Lapidem,Red Wine,2013,14.00%,2,,,,,
"Oxford Landing Cabernet/Shiraz, South Australia",SHBLD-1_05,SHBLD-A-1_05,A,Australia>SouthAustralia>,Shiraz_/CabernetSauvignon_/_,牛津园卡本妮苏维翁/设拉子红葡萄酒,"Oxford Landing Cabernet/Shiraz, South Australia",Red Wine,2012,13.00%,,,,,,
Three Corner Jack' Shiraz / Cabernet / Merlot,SHBLD-1_06,SHBLD-B-1_06,B,Australia>McLarenVale>,Shiraz_0.57/CabernetSauvignon_0.3/Merlot_0.13,瑞格斯先生西拉赤霞珠梅乐混酿红葡萄酒,Three Corner Jack' Shiraz / Cabernet / Merlot,Red Wine,2011,14.50%,4.0g/L,,,,,
ANGOVE ORGANIC Shiraz Cabernet,SHBLD-1_07,SHBLD-B-1_07,B,Australia>SouthAustralia>,Shiraz_0.5/CabernetSauvignon_0.5/_,安戈瓦-纯酿-西拉赤霞珠干红葡萄酒 ,ANGOVE ORGANIC Shiraz Cabernet,Red Wine,2014,14.00%,,,,,,
Laurent Miquel Nord Sud Syrah Rouge,SH-1_01,SH-A-1_01,A,France>LanguedocRoussillon>,syrah_1/_/_,劳伦米格尔南北系列西拉干红葡萄酒,Laurent Miquel Nord Sud Syrah Rouge,Red Wine,2013,13.50%,3.27,,,,,
Vinus - Le Syrah Réserve,SH-1_02,SH-B-1_02,B,France>Languedoc>,Shiraz_1/_/_,,Vinus - Le Syrah Réserve,Red Wine,2013,13.70%,2.6,,,,,
CHATEAU MARIS LA TOUGE MINERVOIS LIVINIERES 2011 750ml ,SH-1_03,SH-B-1_03,B,France>SouthFrance>SouthFrance>,syrah_0.85/grenache_0.15/_,玛丽庄园拉图哲红葡萄酒,CHATEAU MARIS LA TOUGE MINERVOIS LIVINIERES 2011 750ml ,Red Wine,2011,14.50%,干型,,,,,
Domaine Rouviole AOP Minervois La Liviniere,SH-1_04,SH-B-1_04,B,France>Languedoc>MinervoisLaLiviniere>,syrah_0.80/grenache_0.2/_,胡微乐，米内瓦里维尼红,Domaine Rouviole AOP Minervois La Liviniere,Red Wine,2009,15.00%,,,,,,
"Nicolas Perrin Rouge, Crozes Hermitage  AOC",SH-1_05,SH-B-1_05,B,France>RhoneValley>CrozesHermitageAOC>,Shiraz_1/_/_,"尼古拉斯佩兰酒庄, 克罗兹埃米塔日AOC","Nicolas Perrin Rouge, Crozes Hermitage  AOC",Red Wine,2011,,,,,,,
LES MARQUISES SYRAH,SH-1_06,SH-C-1_06,C,France>RhôneValley>Nimes>,Shiraz_1/_/_,拉玛赫侯爵干红葡萄酒,LES MARQUISES SYRAH,Red Wine,2010,14.50%,,,,,,
wise monkey syrah,SH-1_07,SH-A-1_07,A,Chile>Maule>,Shiraz_1/_/_,智猴西拉珍藏干红,wise monkey syrah,Red Wine,2012,13.50%,,,,,,
"Vina Casablanca, Nimbus Syrah",SH-1_08,SH-B-1_08,B,Chile>CasablancaValley>,syrah_1/_/_,卡萨布兰卡酒庄，尼博山庄系列西拉红,"Vina Casablanca, Nimbus Syrah",Red Wine,2012,14.30%,,,,,,
Stonecroft Serine Syrah,SH-2_01,SH-B-2_01,B,NewZealand>HawkesBay>,syrah_1/_/_,石头堡赛润西拉红葡萄酒,Stonecroft Serine Syrah,Red Wine,2013,13.00%,,,,,,
SILENI CELLAR SELECTION SYRAH 2013,SH-2_02,SH-B-2_02,B,NewZealand>MARLBOROUGH>NewZealand>,syrah_1/_/_,思兰尼酒窖精选西拉红葡萄酒,SILENI CELLAR SELECTION SYRAH 2013,Red Wine,2013,12.50%,干型,,,,,
Trinity Hill Gimblett Gravels Syrah,SH-2_03,SH-C-2_03,C,NewZealand>HawkesBay>GimblettGravels>,Shiraz_0.98/Viognier_0.02/_,,Trinity Hill Gimblett Gravels Syrah,Red Wine,2013,13.00%,,,,,,
"David Stone 
Shiraz Red Wine",SH-2_04,SH-A-2_04,A,USA>California>CentralValley>,shiraz_1/_/_,大卫斯通设拉子红葡萄酒,"David Stone 
Shiraz Red Wine",Red Wine,NV,12.00%,,,,,,
"Planeta, Syrah Di Sicilia, IGT",SH-2_05,SH-B-2_05,B,Italy>Sicily>,syrah_1/_/_,朴奈达酒庄，西西里 西拉红,"Planeta, Syrah Di Sicilia, IGT",Red Wine,2009,14.00%,,,,,,
"Fairview Shiraz, Paarl",SH-2_06,SH-B-2_06,B,SouthAfrica>Paarl>,Shiraz_1/_/_,"锦绣庄园设拉子, 帕尔","Fairview Shiraz, Paarl",Red Wine,2012,14.00%,"3,2 g/l",,,,,
"Fairview Cyril Back Shiraz, Paarl",SH-2_07,SH-C-2_07,C,SouthAfrica>Paarl>,Shiraz_1/_/_,"锦绣庄园西里尔设拉子, 帕尔","Fairview Cyril Back Shiraz, Paarl",Red Wine,2012,14.00%,"2,9 g/l",,,,,
DON PASCUAL Clasico Navarra DO 2010,GREBLD-1_01,GREBLD-A-1_01,A,Spain>Navarra>Riberabaja>,grenacha_0.5/tempranillo_0.2/merlot_0.1/cabernetsauvignon_0.1,唐-帕斯卡 经典里贝拉干红葡萄,DON PASCUAL Clasico Navarra DO 2010,Red Wine,2010,13.00%,0.7,,,,,
"Mas Martinet Bru, ",GREBLD-1_02,GREBLD-B-1_02,B,Spain>PrioratDO>,grenacha_/carignan_/_,"玛斯玛尔蒂内圃玉红, 普里奥拉托DO","Mas Martinet Bru, ",Red Wine,2011,15.00%,,,,,,
RAIM ,GREBLD-1_03,GREBLD-B-1_03,B,Italy>Sardinia>,Cannonau_/Merlot_/_,瑞美干红葡萄酒,RAIM ,Red Wine,2010,13.00%,,,,,,
"Argiolas, Costera, Cannonau di Sardegna, DOC",GREBLD-1_04,GREBLD-B-1_04,B,Italy>Sardegna>,connonau_/carignan_/bovale_,阿吉拉斯酒庄，科斯达红,"Argiolas, Costera, Cannonau di Sardegna, DOC",Red Wine,2012,14.00%,,,,,,
"Blackbilly Grenache - Shiraz - Mourvedre, McLaren Vale, Australia",GREBLD-1_05,GREBLD-B-1_05,B,Australia>McLarenVale>,Grenache_0.54/Shiraz_0.4/Mourvedre_0.06,布莱克比利歌西慕,"Blackbilly Grenache - Shiraz - Mourvedre, McLaren Vale, Australia",Red Wine,2010,14.50%,,,,,,
The Derelict Vineyard,GREBLD-1_06,GREBLD-B-1_06,B,Australia>McLarenVale>,Grenache_1/_/_,,The Derelict Vineyard,,2011,14.40%,,,,,,
The Fergus,GREBLD-1_07,GREBLD-B-1_07,B,Australia>ClareValley>,Grenache_0.55/Tempranillo_0.15/Shiraz_0.2/Mataro_0.1,蒂姆亚当斯酒园费格斯红,The Fergus,Red Wine,2012,14.00%,1.6,,,,,
The Ironstone Pressings,GREBLD-1_08,GREBLD-B-1_08,B,Australia>McLarenVale>,Grenache_0.7/Shiraz_0.25/Mouvedre_0.05,,The Ironstone Pressings,,2011,14.10%,,,,,,
LES CLES DE CLEMENT V,GREBLD-FR-1_01,GREBLD-FR-A-1_01,A,France>AOCCOTESDURHONEVILLAGES>LAUDUN>,grenache_0.7/syrah_0.3/_,克莱蒙五世 - 小黑教皇,LES CLES DE CLEMENT V,Red Wine,2012,14.00%,,,,,,
DOMAINE MAGELLAN MAGELLAN ROUGE 2013 750ml ,GREBLD-FR-1_02,GREBLD-FR-A-1_02,A,France>SouthFrance>SouthFrance>,grenache_0.55/syrah_0.3/carignan_0.15,麦哲伦庄园红葡萄酒,DOMAINE MAGELLAN MAGELLAN ROUGE 2013 750ml ,Red Wine,2011,14.00%,干型,,,,,
COLLECTION ROYALE Pierres Sèches AOC 2009,GREBLD-FR-1_03,GREBLD-FR-A-1_03,A,France>Languedoc-Roussillon>Fitou>,grenache_0.35/syrah_0.3/carignan_0.35,皮埃尔瑟奇干红葡萄酒,COLLECTION ROYALE Pierres Sèches AOC 2009,Red Wine,2009,13.50%,0.49,,,,,
CHATEAU LA LIQUIERE VIEILLES VIGNES  2013 750ml ,GREBLD-FR-1_04,GREBLD-FR-B-1_04,B,France>SouthFrance>SouthFrance>,grenache_0.4/carignan_0.4/mourvedre_0.1/syrah_0.1,力格庄园老藤红葡萄酒,CHATEAU LA LIQUIERE VIEILLES VIGNES  2013 750ml ,Red Wine,2013,14.00%,干型,,,,,
DOMAINE DE VILLEMAJOU ROUGE 2012 750ml ,GREBLD-FR-1_05,GREBLD-FR-B-1_05,B,France>SouthFrance>SouthFrance>,grenache_0.4/syrah_0.2/carignan_0.4,飞马族庄园红葡萄酒,DOMAINE DE VILLEMAJOU ROUGE 2012 750ml ,Red Wine,2012,14.00%,干型,,,,,
"Gerard Bertrand Terroir, Minervois AOP",GREBLD-FR-1_06,GREBLD-FR-B-1_06,B,France>Languedoc-Roussillon>Languedoc-Roussillon>,Carignan_0.4/Shiraz_0.6/_,吉哈伯通风土系列红葡萄酒 ,"Gerard Bertrand Terroir, Minervois AOP",Red Wine,2012,14.00%,>1,,,,,
"Hecht & Bannier, Cotes du Roussillon Villages AOC",GREBLD-FR-1_07,GREBLD-FR-B-1_07,B,France>Languedoc-Roussillon>CotesduRoussillonVillagesAOC>,Carignan_/Syrah_/Grenache_/Mourvèdre_,"赫克班尼鲁西荣村庄红葡萄酒, 鲁西荣村庄AOC","Hecht & Bannier, Cotes du Roussillon Villages AOC",Red Wine,2010,14.00%,,,,,,
"Sieur D’Arques, Toques & Clochers, Occursus, Limoux Rouge AOP",GREBLD-FR-1_08,GREBLD-FR-B-1_08,B,France>LanguedocRoussillon>Limoux>,Merlot_/Syrah_/Grenache_,瑟达克，主厨帽利木红葡萄酒,"Sieur D’Arques, Toques & Clochers, Occursus, Limoux Rouge AOP",Red Wine,2009,,,,,,,
Le GSM,GSM-FR-1_01,GSM-FR-A-1_01,A,France>Languedoc>,Grenache_0.35/Syrah_0.35/Mourvedre_0.3,,Le GSM,Red Wine,2013,14.00%,1.8,,,,,
Côtes du Rhône AOC,GSM-FR-1_02,GSM-FR-B-1_02,B,France>Rhone>,Grenache_0.4/Shiraz_0.5/Mourvèdre_0.1,,Côtes du Rhône AOC,Red Wine,,,,,,,,
PUECH NOBLE ROUGE COTEAUX DU LANGUEDOC 2013 750ml ,GSM-FR-1_03,GSM-FR-B-1_03,B,France>SouthFrance>SouthFrance>,syrah_0.8/grenache_0.1/mourvedre_0.1,皮埃什贵族朗格多克红葡萄酒,PUECH NOBLE ROUGE COTEAUX DU LANGUEDOC 2013 750ml ,Red Wine,2009,13.50%,干型,,,,,
